steam_id,total_kills,total_deaths,total_time_played,total_planted_bombs,total_defused_bombs,total_wins,total_damage_done,total_money_earned,total_shots_hit,total_shots_fired,total_rounds_played,total_mvps,total_wins_pistolround,total_matches_won,total_matches_played,total_kills_ak47,total_kills_m4a1,total_kills_awp,total_kills_glock,total_kills_knife,total_kills_hegrenade,kd_ratio,accuracy,win_rate,high_performer,hours_played,damage_per_round,mvp_rate
76561198000000225,63117,65069,6665790,4713,2036,1143,6828401,167926465,55894,256991,67319,325,1222,1143,2333,14105,11932,4796,9014,1760,2765,0.9699861687413555,0.21749315153779106,0.4897172236503856,0,1851.6083333333333,101.43198158051099,0.13924592973436162
76561198000000226,14714,14358,1817327,948,559,322,1751614,58432131,13871,60000,14677,86,314,322,634,2807,3603,1225,2020,466,645,1.0247231701371962,0.2311794803419943,0.5070866141732283,0,504.81305555555554,119.3360130808012,0.13543307086614173
76561198000000227,49782,46049,4882104,2887,1708,883,5862339,129516559,49911,203503,41369,98,1142,883,1676,10706,8935,4520,4258,1775,1860,1.081042345276873,0.24525807846528816,0.5265354800238521,1,1356.14,141.705076142132,0.05843768634466309
76561198000000228,27229,26507,3938590,4210,2235,604,2579590,114240676,25239,108882,30760,161,544,604,1187,4893,6345,2277,3308,868,1337,1.0271993360494944,0.23179927077688894,0.5084175084175084,0,1094.0527777777777,83.85910731120575,0.13552188552188552
76561198000000229,2102,1993,413105,290,118,48,200749,7522906,2348,9843,2278,6,52,48,94,426,381,183,270,71,116,1.0541624874623872,0.2385209264526615,0.5052631578947369,1,114.75138888888888,88.08644142167617,0.06315789473684211
76561198000000230,31528,30951,3016190,2703,1250,590,2934289,95273766,36555,159175,33755,146,752,590,1166,5819,4711,2600,2694,986,1282,1.018609459808736,0.22965145499321507,0.5055698371893744,0,837.8305555555555,86.92644270648181,0.12510711225364182
76561198000000231,3048,3086,343049,194,87,52,316533,9344774,2913,13129,3126,7,52,52,106,764,791,238,464,88,143,0.9873663751214772,0.22185833968012186,0.48598130841121495,0,95.29138888888889,101.22577550367765,0.06542056074766354
76561198000000232,21698,24681,4970796,1766,2191,548,1776852,108157322,21380,109766,29274,161,814,548,1194,6005,3284,1386,3065,467,1089,0.8791021797261162,0.1947762077855822,0.4585774058577406,0,1380.7766666666666,60.69520068317677,0.13472803347280335
76561198000000233,8435,7992,1411675,1383,366,202,939975,20587242,9194,38497,9743,40,233,202,390,1587,1716,737,869,285,384,1.055298386087827,0.2388176009143332,0.5166240409207161,1,392.13194444444446,96.4670566502463,0.10230179028132992
76561198000000234,4226,3645,412021,509,253,94,463833,14278593,4844,18291,4272,11,74,94,171,1049,1028,427,468,173,228,1.1590784421283598,0.26481521976820466,0.5465116279069767,1,114.45027777777777,108.54973086824245,0.06395348837209303
76561198000000235,15340,17581,1425332,1091,853,241,1377344,47747181,14539,75288,14967,28,321,241,527,3627,2462,966,1306,323,810,0.87248322147651,0.19310921914223858,0.4564393939393939,0,395.92555555555555,92.01924104756814,0.05303030303030303
76561198000000236,5599,4818,663802,310,175,120,519855,21886270,6639,25012,5539,24,85,120,218,1064,1275,568,500,231,231,1.1618593069101473,0.2654219805701035,0.547945205479452,1,184.38944444444445,93.83664259927798,0.1095890410958904
76561198000000237,35475,36395,7096528,5053,2501,814,4223065,103213497,39827,182127,34343,133,685,814,1656,8692,7332,2718,5042,1001,1553,0.9746950214309265,0.21867587630677326,0.4912492456246228,0,1971.2577777777778,122.96369089215001,0.08026554013277007
76561198000000238,29894,28124,4317094,3103,1342,618,2550925,54296997,30976,128676,26199,94,425,618,1187,8122,4956,2642,3159,1028,1539,1.0628977777777777,0.24072678100981526,0.5202020202020202,1,1199.1927777777778,97.3635496183206,0.07912457912457913
76561198000000239,26402,26265,3735823,3560,1380,442,2611720,87684655,31519,139280,25262,89,302,442,881,6068,6411,2130,3237,801,1142,1.0051777963907713,0.2262979157243271,0.5011337868480725,0,1037.7286111111111,103.3812294660175,0.10090702947845805
76561198000000240,9176,8638,817815,1011,277,168,896586,24914916,10050,41783,8521,27,112,168,323,2634,1430,810,1354,315,584,1.062159972219007,0.24052268811028144,0.5185185185185185,1,227.17083333333332,105.20840178361887,0.08333333333333333
76561198000000241,27333,23360,3071118,1404,1636,673,2910927,101966925,31008,115916,27359,106,630,673,1210,5617,5479,2806,3761,1145,1192,1.170026968023629,0.2675017469396206,0.555739058629232,1,853.0883333333334,106.39353070175439,0.0875309661436829
76561198000000242,20097,21449,2870438,2963,628,426,2203006,74562028,21962,104967,23754,124,296,426,890,6242,3986,1438,1908,514,869,0.936923076923077,0.2092256687752458,0.4781144781144781,0,797.3438888888888,92.73862344769522,0.13916947250280584
76561198000000243,9961,11128,1772051,1153,403,233,1042810,52948243,9367,47126,13346,36,259,233,502,2555,1595,657,1118,225,595,0.8950489711564381,0.1987607952978123,0.46322067594433397,0,492.2363888888889,78.13066606728104,0.07157057654075547
76561198000000244,17511,15198,1680366,1077,455,284,1995083,41305749,14308,54399,14815,75,211,284,516,5114,3808,1756,2025,711,1090,1.1521152707414961,0.26301470588235293,0.5493230174081238,1,466.7683333333333,134.6573299136069,0.1450676982591876
76561198000000245,24067,21907,1835953,2032,1696,404,2533596,81926065,22111,88571,22699,89,466,404,759,5366,6012,2241,2804,888,1265,1.0985484754427606,0.24963871200830962,0.531578947368421,1,509.9869444444444,111.61215859030837,0.11710526315789474
76561198000000246,32984,32203,5245458,4289,1087,615,3727175,135540400,34706,150208,35737,97,777,615,1212,7323,5587,2745,3738,1045,1780,1.0242205937150664,0.23105140171361235,0.5070074196207749,0,1457.0716666666667,104.29165034417147,0.07996702390766694
76561198000000247,16480,19522,1703509,2429,576,314,1406728,49037168,19662,105695,20906,38,374,314,702,4601,3974,975,1879,314,777,0.8441325615940173,0.1860240690281562,0.4466571834992888,0,473.19694444444445,67.28502415458937,0.05405405405405406
76561198000000248,42695,38035,6710997,2818,909,839,5119018,95710612,34632,135483,35878,244,638,839,1552,9027,10196,4112,6078,1646,1772,1.122489220738248,0.25561689941247673,0.5402446877012235,1,1864.1658333333332,142.6744892555534,0.1571152607855763
76561198000000249,32381,38633,6775097,3155,2113,793,2936601,149789818,33378,180875,37625,220,559,793,1779,8111,6569,1891,4420,604,1340,0.8381477455091371,0.1845352617262655,0.4455056179775281,0,1881.971388888889,78.04712167118483,0.12359550561797752
76561198000000250,15777,13983,1551331,1814,688,340,1497465,52473635,16598,64570,13470,91,193,340,628,3864,3182,1531,1587,614,719,1.1282179633867278,0.25705037865295566,0.5405405405405406,1,430.92527777777775,111.16212604854873,0.14467408585055644
76561198000000251,38417,41277,5301544,3732,2452,816,4169465,114270390,30821,148413,48943,118,977,816,1713,7986,7215,2718,5636,966,2074,0.9306894713891177,0.2076690878219036,0.47607934655775963,0,1472.651111111111,85.1884807126512,0.06884480746791131
76561198000000252,3615,3308,411127,487,249,75,407530,8130156,3097,12480,3495,10,74,75,143,893,648,333,472,131,142,1.0924750679963735,0.24813716849611409,0.5208333333333334,1,114.20194444444445,116.57036613272311,0.06944444444444445
76561198000000253,26474,26130,2937271,2242,1195,583,3019028,99696369,31359,137368,25176,140,466,583,1156,5236,4297,2164,2731,818,1709,1.013126171979641,0.22828294593394435,0.5038893690579084,0,815.9086111111111,119.91214203439647,0.12100259291270528
76561198000000254,62690,67468,6849145,5558,4052,1192,5602074,166307473,68702,331424,67138,200,819,1192,2504,19066,10618,4423,7308,1569,2952,0.9291674695045132,0.20729275099947198,0.47584830339321355,0,1902.5402777777779,83.43993803899373,0.07984031936127745
76561198000000255,17933,17686,2093396,2189,422,370,1464252,37414456,15225,66634,15355,101,350,370,735,3617,3713,1468,1516,555,1070,1.0139085203822016,0.22848352967659638,0.5027173913043478,0,581.4988888888889,95.35373795259181,0.13722826086956522
76561198000000256,66984,66472,6908350,7472,4226,1115,5848464,171033279,64596,284663,60222,326,1438,1115,2219,21561,15419,5427,10259,2045,2987,1.0076873316985844,0.22692015850265576,0.5022522522522522,0,1918.986111111111,97.11346163425934,0.14684684684684685
76561198000000257,1820,1951,324302,175,90,40,166059,4316408,1533,7366,2066,10,44,40,85,362,285,129,246,46,86,0.9323770491803278,0.2080901316682503,0.46511627906976744,0,90.0838888888889,80.33817126269956,0.11627906976744186
76561198000000258,21584,25831,4131431,3132,1888,706,2187832,112743329,24370,132524,32218,142,749,706,1587,6372,3800,1253,3126,399,803,0.835552802725302,0.1838898321071496,0.4445843828715365,0,1147.6197222222222,67.90502498525714,0.08942065491183879
76561198000000259,21989,25615,4020841,2482,1319,443,2601962,63585394,17721,93466,22547,119,358,443,979,5143,3143,1344,2655,441,946,0.8584088069956277,0.18959632811580557,0.4520408163265306,0,1116.9002777777778,115.39657619301046,0.12142857142857143
76561198000000260,37089,37300,4386403,3302,1256,715,4173091,119898723,36552,163485,32366,164,812,715,1437,8035,5339,2939,4996,1097,1925,0.9943165062598858,0.2235787773876662,0.4972183588317107,0,1218.4452777777778,128.93042296165848,0.11404728789986092
76561198000000261,31063,26366,2403362,3423,823,524,2674840,71622837,33719,125105,24020,112,342,524,938,6007,5391,3222,4111,1319,1826,1.1781014146470967,0.2695234441193868,0.5580404685835996,1,667.6005555555555,111.35423171391699,0.11927582534611289
76561198000000262,11545,12177,2210534,1791,376,263,1161321,52745752,11592,54679,13985,51,266,263,545,2051,2394,843,1193,304,567,0.948021021514206,0.21199707388441844,0.4816849816849817,0,614.0372222222222,83.03453453453453,0.09340659340659341
76561198000000263,34527,37723,3536404,3724,1461,681,3969512,131547665,33658,165142,41335,85,907,681,1444,8435,5447,2372,4838,831,1511,0.9152528894072739,0.203811242377818,0.471280276816609,0,982.3344444444444,96.03038513644282,0.058823529411764705
76561198000000264,31986,33158,3400956,1480,852,575,3105131,59449756,29853,138110,29234,110,684,575,1178,8415,5029,2408,4626,880,1279,0.9646249886908531,0.2161522253839303,0.48770144189991516,0,944.71,106.21279288524029,0.09329940627650551
76561198000000265,5540,4905,1027715,439,247,135,506263,19571777,5243,20374,5584,22,89,135,250,1594,829,538,548,216,298,1.129229514879739,0.2573251533742331,0.5378486055776892,1,285.4763888888889,90.64691136974038,0.08764940239043825
76561198000000266,20812,20119,2275718,2898,1740,424,1855155,65302584,18156,77722,24771,64,561,424,830,5376,3810,1760,3042,674,1219,1.0343936381709742,0.23359880601623714,0.5102286401925391,0,632.1438888888889,74.88918940739545,0.07701564380264742
76561198000000267,38417,33154,3687854,2146,2163,828,4096985,68541600,41808,157957,30626,207,908,828,1498,8034,9468,3886,4500,1579,1540,1.158709093651033,0.2646779523670849,0.552368245496998,1,1024.4038888888888,133.7703660169132,0.1380920613742495
76561198000000268,57448,53142,3991531,3859,2422,875,5631080,116832107,52397,213645,47919,109,1088,875,1661,15971,8920,5216,6218,2049,3494,1.0810078467531001,0.24525149078381997,0.52647412755716,1,1108.7586111111111,117.51001669449082,0.06558363417569193
76561198000000269,66585,63488,6176777,4459,1765,1135,6139296,240854278,60535,255218,62739,133,1435,1135,2199,15847,14205,5759,7715,2224,4149,1.0487643528800266,0.2371884538376845,0.5159090909090909,1,1715.7713888888889,97.85298055467007,0.060454545454545455
76561198000000270,22875,22109,3032342,2607,939,546,2425693,90338090,20451,87527,27063,138,417,546,1068,4151,4417,1935,2910,741,1221,1.0345997286295794,0.23365094598299974,0.510757717492984,0,842.3172222222222,89.62802985515815,0.12909260991580918
76561198000000271,8651,9614,1449916,1289,626,159,810672,23708182,9109,45556,9203,43,198,159,341,1915,1745,576,1097,198,346,0.899739989599584,0.19994731874355204,0.4649122807017544,0,402.75444444444446,88.07822685788787,0.12573099415204678
76561198000000272,30764,34063,5585739,1635,886,709,2906363,107203943,32796,163344,32346,172,1059,709,1517,9451,7634,2063,3093,714,1091,0.90312353217473,0.2007774954850164,0.4670619235836627,0,1551.5941666666668,89.84953782421863,0.11330698287220026
76561198000000273,24561,24827,3117527,3089,1127,509,2872630,60014767,25726,115721,25335,128,644,509,1027,5838,4307,1929,2313,718,1240,0.9892460125664573,0.22230863621437583,0.49513618677042803,0,865.9797222222222,113.38135459425324,0.1245136186770428
76561198000000274,7813,6860,901605,625,168,141,887520,15013590,6311,24300,5851,17,130,141,259,1916,1709,769,752,310,360,1.1387552834863723,0.25970124686226903,0.5423076923076923,1,250.44583333333333,151.66097060833903,0.06538461538461539
76561198000000275,73687,64549,6956734,10601,4565,1510,6314304,208666876,67275,258365,76870,284,1247,1510,2760,18690,18433,7285,9198,2940,4398,1.1415491866769947,0.2603864285548408,0.5469032959072799,1,1932.4261111111111,82.1415618373639,0.10286128214415068
76561198000000276,49245,50395,5444493,4606,2050,1059,4608071,109495642,59062,269332,43868,174,1420,1059,2151,14206,7863,3789,4384,1398,2298,0.977160885784586,0.21928987535875663,0.4921003717472119,0,1512.3591666666666,105.04162392577902,0.08085501858736059
76561198000000277,18123,15363,2885216,1694,909,377,1507418,46938377,18915,70080,18200,53,273,377,674,5666,3416,1883,2176,771,1094,1.1795756313460037,0.26990197057690385,0.5585185185185185,1,801.4488888888889,82.82061425196417,0.07851851851851852
76561198000000278,45517,52350,6831369,7440,1807,846,4460268,134842736,38452,199889,54865,143,896,846,1854,13670,6697,2849,4460,949,2032,0.8694580810299708,0.19236580119065486,0.45606469002695416,0,1897.6025,81.29384318156964,0.07708894878706199
76561198000000279,19822,17790,2232376,1253,1030,494,2112465,38916091,20571,81136,18618,144,492,494,919,5922,4902,1887,2626,753,809,1.1141588443595076,0.253534145950676,0.5369565217391304,1,620.1044444444444,113.45748966109888,0.1565217391304348
76561198000000280,24157,22773,4669767,3829,1715,662,2734350,85848567,23824,99191,27010,95,868,662,1273,5640,4095,2128,2220,827,973,1.0607271449899007,0.24018065973062344,0.5196232339089482,1,1297.1575,101.23097997112288,0.07456828885400314
76561198000000281,24076,26227,3648829,2755,1785,564,2372320,85729886,22769,111348,24203,116,811,564,1194,6664,6019,1662,2820,584,1403,0.9179502821412231,0.204483201465662,0.4719665271966527,0,1013.5636111111111,98.01355147909436,0.09707112970711297
76561198000000282,39228,35855,5769713,3965,2275,939,3483776,90694454,43804,176261,38586,278,1175,939,1769,8876,6570,3630,5823,1435,2331,1.0940428380187417,0.24851641306691175,0.5305084745762711,1,1602.6980555555556,90.28367066628657,0.15706214689265538
76561198000000283,10380,9683,2442741,801,287,285,1101735,26978276,11617,47810,11459,62,180,285,545,2773,2400,929,921,363,409,1.0718711276332094,0.24297755746585514,0.521978021978022,1,678.5391666666667,96.13743455497382,0.11355311355311355
76561198000000284,75752,72075,6826326,6662,2606,1328,7208576,245349957,63983,269119,62487,190,1433,1328,2570,22913,11177,6575,9022,2543,3769,1.0510017204062378,0.23774895957193817,0.5165305328665889,1,1896.2016666666666,115.35936499807963,0.07390120575651497
76561198000000285,15743,16114,2245553,2580,887,330,1860157,66210921,16766,76477,18308,84,390,330,671,4329,3589,1211,2399,446,985,0.9769159168476574,0.21922644420617693,0.49107142857142855,0,623.7647222222222,101.59795728876509,0.125
76561198000000286,23515,25672,3046989,2677,1759,571,2109032,82471996,21315,104489,28010,147,433,571,1210,6289,5972,1617,3161,567,1370,0.9159428193043275,0.2039908125179443,0.4715111478117259,0,846.3858333333334,75.29299203884189,0.12138728323699421
76561198000000287,36906,33483,4036240,2012,1935,588,3323166,67930839,42152,168238,29140,169,675,588,1102,9390,9532,3455,4957,1371,1435,1.102198064747342,0.2505483270823055,0.5330915684496826,1,1121.1777777777777,114.03747297621908,0.15321849501359927
76561198000000288,29277,30949,3849043,2702,1719,596,2507370,76055931,31203,147542,28437,174,775,596,1238,7605,6332,2131,2471,767,1510,0.9459450726978998,0.2114841097171672,0.48103309120258275,0,1069.1786111111112,88.16970251072509,0.14043583535108958
76561198000000289,19634,17208,2745909,1083,888,442,1681758,47813374,20785,79869,20483,121,561,442,809,4891,3310,1939,2827,782,1024,1.1409146376895811,0.2602353824965569,0.5456790123456791,1,762.7525,82.10105448154657,0.14938271604938272
76561198000000290,51631,49315,5951077,5611,1977,967,4925015,181677138,43770,184891,50479,203,583,967,1876,13932,11853,4453,5530,1718,1826,1.0469421688701435,0.2367327953616165,0.5151838039424613,1,1653.0769444444445,97.56368858954042,0.108151305274374
76561198000000291,16751,18330,2511656,2843,1029,362,1962758,58258720,16260,79919,21545,87,336,362,769,2956,4325,1147,2440,401,880,0.9138072118269598,0.20345345345345345,0.4701298701298701,0,697.6822222222222,91.09616634178037,0.11298701298701298
76561198000000292,4497,4225,511612,622,251,84,513453,15137941,4168,17293,4396,13,58,84,162,1380,1093,398,388,155,263,1.0641268338854708,0.2410084422343009,0.5153374233128835,1,142.11444444444444,116.77348191949056,0.07975460122699386
76561198000000293,50077,46613,4907482,5089,1393,1049,5939327,138783913,42475,174385,48766,297,1180,1049,1999,12505,7328,4502,7763,1762,2324,1.0742909855408247,0.2435688644730655,0.5245,1,1363.1894444444445,121.78987840137798,0.1485
76561198000000294,25577,23381,2299296,2065,864,425,2318571,52470224,22029,88658,23179,109,525,425,800,7813,4318,2366,2404,935,1505,1.093875630827132,0.24846885256995907,0.5305867665418227,1,638.6933333333334,100.0246333045729,0.13607990012484394
76561198000000295,17420,20872,3248739,2785,599,488,1810716,48763558,14652,79782,23845,69,384,488,1098,4202,3677,1009,1579,320,984,0.8345709768600584,0.18364814559492623,0.4440400363967243,0,902.4275,75.93374150800973,0.06278434940855324
76561198000000296,48916,51617,6161580,3884,2945,923,5193986,195670085,49515,233655,49632,144,889,923,1914,15415,7531,3571,7015,1288,2224,0.9476539191754815,0.21191409593590577,0.48198433420365533,0,1711.55,104.64783510970524,0.0751958224543081
76561198000000297,25750,29329,4097096,3129,904,440,2994388,71343719,24324,125072,25109,127,647,440,960,6465,4788,1640,2199,552,1181,0.8779406750767133,0.1944784246000336,0.4578563995837669,0,1138.0822222222223,119.25081640780566,0.13215400624349635
76561198000000298,37063,31883,4473204,4092,1709,870,3491657,110598021,34464,129755,35224,155,801,870,1571,8806,7286,3767,4972,1533,1807,1.1624325680592147,0.26560621474151486,0.5534351145038168,1,1242.5566666666666,99.12440028388929,0.09860050890585242
76561198000000299,60252,70393,7162759,9613,3167,1146,7075462,203779635,71732,379569,65134,126,1079,1146,2536,11523,9344,3662,5735,1199,3600,0.8559252208995085,0.18898226941012197,0.451714623571147,0,1989.6552777777779,108.62765026483457,0.04966495861253449
76561198000000300,45839,51043,6331428,6011,2345,1012,4453777,140152937,52866,264983,46920,113,1177,1012,2172,12431,7366,3043,5165,1048,2380,0.8980291513204295,0.1995063852911874,0.46571560055223193,0,1758.73,94.92076042710087,0.05200184077312471
76561198000000301,8207,9018,875635,610,320,163,873727,28112017,8181,40402,10108,41,163,163,347,2213,1447,558,770,194,529,0.909967845659164,0.20248496398782267,0.46839080459770116,0,243.23194444444445,86.43060639034523,0.11781609195402298
76561198000000302,21410,21702,3277934,2033,668,580,2215203,90832141,18491,83434,23847,146,698,580,1171,5438,3146,1674,2614,622,804,0.9864995622724969,0.22162162162162163,0.4948805460750853,0,910.5372222222222,92.88841831600134,0.12457337883959044
76561198000000303,49826,47890,6249583,4543,1961,1006,4323987,92844431,41260,175499,42791,223,971,1006,1960,10800,9745,4254,6916,1635,1817,1.0404042513207075,0.2350997150997151,0.5130035696073432,1,1735.9952777777778,101.04662086371285,0.11371749107598164
76561198000000304,44279,53425,7063282,3163,2384,804,4560318,114655109,36383,199690,46551,125,725,804,1816,10294,10533,2531,4843,797,1968,0.8287912252461348,0.1821964935825851,0.4424876169510182,0,1962.0227777777777,97.96180615225984,0.06879471656576774
76561198000000305,31085,29740,2809639,3392,866,585,3074310,87768887,32319,136771,26992,97,532,585,1137,9879,7220,2674,3108,1030,1507,1.0451901415554286,0.23629836516246014,0.5140597539543058,1,780.4552777777777,113.89286111214018,0.0852372583479789
76561198000000306,27337,24351,4760763,2296,1581,619,2920636,67148700,23769,92976,23689,138,495,619,1146,7519,5941,2633,3695,1054,1142,1.1225772010512483,0.2556438689138174,0.5396687009590235,1,1322.4341666666667,123.28560574081891,0.12031386224934612
76561198000000307,49900,43925,4598803,3850,1012,942,4187652,78716851,46625,180017,39159,265,604,942,1728,15657,11075,4896,6658,1972,2897,1.1360014569958568,0.2590018775900188,0.5448235974551764,1,1277.4452777777778,106.93697650663943,0.1532677848467322
76561198000000308,16572,20120,3969934,2877,1663,468,1454059,77657518,17356,95939,22591,120,432,468,1062,2933,3383,936,2277,292,975,0.8236171164455047,0.18090473212424432,0.44026340545625586,0,1102.7594444444444,64.36167669971671,0.11288805268109126
76561198000000309,2868,2448,407166,203,126,54,237146,7918680,2459,9185,2644,11,67,54,97,853,438,294,300,120,147,1.171090240914659,0.26768996298715436,0.5510204081632653,1,113.10166666666667,89.65822306238185,0.11224489795918367
76561198000000310,34331,34398,4682423,3280,1766,671,3506800,107826681,36964,164645,38752,139,758,671,1344,8519,8177,2737,4943,1025,1206,0.9980231983487892,0.2245059096485794,0.4988847583643123,0,1300.6730555555555,90.49105875674141,0.1033457249070632
76561198000000311,19497,20202,2231259,1951,767,360,1597902,66632463,17975,83113,16995,88,353,360,738,4111,4041,1469,2508,537,936,0.9650546948472999,0.21626922058858916,0.4871447902571042,0,619.7941666666667,94.0163567898329,0.11907983761840325
76561198000000312,8652,8000,1204669,580,259,172,947665,20834077,9571,39009,8229,18,182,172,328,1649,1532,786,978,308,339,1.0813648293963254,0.24534734683414508,0.5227963525835866,1,334.6302777777778,115.14763061968408,0.0547112462006079
76561198000000313,12247,11838,1504000,1577,666,195,1329416,37710693,10442,44700,11442,44,235,195,382,3286,1785,1036,1862,396,758,1.0344623701326126,0.23359656383526095,0.5091383812010444,0,417.77777777777777,116.17722625185704,0.11488250652741515
76561198000000314,50070,52228,4802509,6560,1480,739,4194420,144680971,52458,244370,45593,171,922,739,1521,9010,8120,3729,4612,1357,2343,0.958662811847824,0.21466540628798017,0.4855453350854139,0,1334.0302777777779,91.99499934201869,0.11235216819973719
76561198000000315,50172,59799,6702087,6828,2503,1025,4783323,200293146,47125,255075,51175,154,1038,1025,2298,15003,12787,2936,7166,939,2135,0.8389966555183946,0.18474885916354342,0.44584602000869944,0,1861.6908333333333,93.46809051117711,0.06698564593301436
76561198000000316,2071,1953,240227,227,74,36,184989,3779486,1766,7360,1636,9,41,36,71,445,401,182,284,70,133,1.0598771750255886,0.2399130552914006,0.5,1,66.72972222222222,113.00488698839341,0.125
76561198000000317,48028,43088,5406713,2929,2515,784,5367291,112356013,50553,199293,36879,117,472,784,1457,10746,8247,4576,6341,1826,2409,1.1146232217039151,0.2536604212871436,0.5377229080932785,1,1501.8647222222223,145.53392082429502,0.08024691358024691
76561198000000318,12333,14016,1307950,1204,781,249,1391902,40405887,10081,51708,13646,51,311,249,543,2857,2082,789,1151,266,674,0.8798601697938218,0.19495639057030692,0.4577205882352941,0,363.31944444444446,101.99325859163186,0.09375
76561198000000319,78290,71470,7154580,6469,5174,1506,8255718,239627052,76545,307591,77391,231,1817,1506,2832,16469,12388,7259,6737,2871,3253,1.0954093268598453,0.2488523758745351,0.5315919519943523,1,1987.3833333333334,106.67404899731238,0.08153900458877515
76561198000000320,44509,38849,5077352,3904,2390,691,5317693,145313889,38171,146014,37211,72,393,691,1260,11811,9657,4425,6500,1789,2443,1.1456628056628058,0.26141834743005854,0.5479777954004759,1,1410.3755555555556,142.9026389336773,0.057097541633624106
76561198000000321,49714,46758,6516007,2380,3030,849,5590967,145175665,52711,218899,42327,108,872,849,1630,9585,12717,4396,5400,1711,1934,1.063196389999786,0.24079945180447693,0.5205395462906193,1,1810.0019444444445,132.08672746172746,0.06621704475781728
76561198000000322,25119,22175,1980695,1495,766,387,2109167,72345877,25794,99907,20506,46,395,387,712,6731,5308,2454,2663,986,1119,1.1327110389610389,0.2581775233214557,0.5427769985974754,1,550.1930555555556,102.85107524260009,0.06451612903225806
76561198000000323,4686,5267,739440,737,326,107,410575,18502330,5128,25980,5559,18,161,107,232,930,1189,305,398,104,221,0.8895216400911162,0.19737500481120818,0.4592274678111588,0,205.4,73.84442446043165,0.07725321888412018
76561198000000324,50275,48219,6842802,4076,1326,861,4621199,116377054,57553,244225,43700,208,842,861,1676,12223,9774,4307,6836,1658,3208,1.0426171712982164,0.23565468050084756,0.5134168157423972,1,1900.7783333333334,105.74584105626873,0.12403100775193798
76561198000000325,17136,16422,3499157,2009,1026,504,1634822,58067599,14193,60176,20478,119,683,504,981,3217,4425,1470,1821,566,604,1.043414723253973,0.23585423002143677,0.5132382892057027,1,971.9880555555555,79.82919087846086,0.12118126272912423
76561198000000326,1639,1790,217181,272,130,36,161721,5548886,1376,6755,1850,10,47,36,78,340,287,112,223,39,75,0.9151312116136237,0.20367081113084665,0.45569620253164556,0,60.32805555555556,87.36952998379255,0.12658227848101267
76561198000000327,22141,21775,2830058,2007,1019,500,1960310,64324719,21534,93960,25344,106,668,500,989,6242,4051,1820,2034,690,1291,1.016761572373255,0.22918019178169666,0.5050505050505051,0,786.1272222222223,77.34503846912607,0.10707070707070707
76561198000000328,3440,3590,353294,381,192,70,391697,13457238,3076,14339,3444,8,92,70,145,771,666,255,426,93,157,0.9579504316346421,0.21450488145048816,0.4794520547945205,0,98.13722222222222,113.70014513788098,0.0547945205479452
76561198000000329,76184,67125,6448388,5813,4649,1425,7853328,146361533,89205,344772,69416,232,1819,1425,2616,18148,15950,7465,7812,3005,3362,1.1349402615975925,0.25873545782297336,0.5445166220863584,1,1791.2188888888888,113.13263321664722,0.08865112724493696
76561198000000330,73058,79046,7003495,7036,5996,1336,8474228,274897036,70514,342204,81813,144,942,1336,2816,15849,14320,5106,10639,1804,3950,0.9242349488279125,0.20605777238789613,0.4742634007809727,0,1945.4152777777779,103.57919182535996,0.051118210862619806
76561198000000331,39663,35947,3909132,3242,1273,766,4460160,103517449,37481,149427,32902,97,931,766,1435,9375,9047,3719,3864,1476,1905,1.1033437187047959,0.25082983108922025,0.5334261838440112,1,1085.87,135.55481263106708,0.06754874651810584
76561198000000332,23018,20819,3048830,2020,569,458,2523303,58353541,26782,106537,18473,113,257,458,856,5683,5424,2165,2122,860,1290,1.1055715658021132,0.2513844825320543,0.5344224037339557,1,846.8972222222222,136.58671646638518,0.13185530921820304
76561198000000333,21190,19487,2205277,1038,595,308,1802598,48146760,19315,78250,17242,66,217,308,583,6858,4007,1942,3269,765,1087,1.0873357963875205,0.24683390627595814,0.5273972602739726,1,612.5769444444444,104.54085715942702,0.11301369863013698
76561198000000334,39832,37257,5555916,2345,1688,926,3611829,118535854,40895,168799,41562,259,949,926,1772,9448,6190,3553,4895,1387,2068,1.069085833914864,0.24226895734597156,0.5222786238014664,1,1543.31,86.90010345740201,0.1460800902425268
76561198000000335,44048,41319,4705250,4293,2593,704,4055011,82814134,38243,158350,39492,111,438,704,1350,8678,11371,3911,4838,1525,2826,1.0660212971926428,0.24150778965715405,0.5210954848260547,1,1307.013888888889,102.67670220038994,0.08216136195410807
76561198000000336,30603,27739,3202006,2904,1414,598,3398638,102387279,27867,111111,25760,126,372,598,1120,9860,6664,2869,4534,1139,1589,1.103208363374189,0.25080099359205127,0.5334522747546833,1,889.4461111111111,131.9295834789022,0.11239964317573595
76561198000000337,49636,53873,5199057,5887,1434,1002,5015280,206745893,54751,266647,57194,282,1135,1002,2117,10588,7146,3450,6581,1215,2437,0.9213349667743252,0.20533062314362005,0.4730878186968839,0,1444.1825,87.68738526094938,0.13314447592067988
76561198000000338,6567,6666,946427,451,184,122,571020,25901132,6925,31298,6977,29,157,122,247,1508,1299,512,948,190,287,0.9850007499625019,0.2212530751781207,0.49193548387096775,0,262.8963888888889,81.83147033533965,0.11693548387096774
